game_date,home_team,away_team,home_win,espn_pregame_home,espn_final_home,espn_wp_min,espn_wp_max,espn_lead_changes,espn_total_plays,espn_q1_end_wp,espn_q1_end_home_score,espn_q1_end_away_score,espn_q2_end_wp,espn_q2_end_home_score,espn_q2_end_away_score,espn_q3_end_wp,espn_q3_end_home_score,espn_q3_end_away_score,espn_q4_end_wp,model_home_prob,pm_pregame_home
2026-03-10,Atlanta Hawks,Dallas Mavericks,1,0.708,0.924,0.57,1.0,0.0,465.0,0.914,40.0,24.0,0.87,64.0,53.0,0.773,95.0,91.0,0.924,0.6681,0.785
2026-03-10,Brooklyn Nets,Detroit Pistons,0,0.141,0.0,0.0,0.141,0.0,475.0,0.041,17.0,30.0,0.001,40.0,71.0,0.001,71.0,105.0,0.0,0.2303,0.095
2026-03-10,Miami Heat,Washington Wizards,1,0.862,0.999,0.838,1.0,0.0,538.0,0.922,29.0,22.0,0.966,76.0,62.0,0.99,113.0,97.0,0.999,0.8004,0.905
2026-03-10,Milwaukee Bucks,Phoenix Suns,0,0.448,0.0,0.0,0.811,26.0,439.0,0.393,30.0,32.0,0.573,65.0,62.0,0.407,93.0,95.0,0.0,0.3714,0.455
2026-03-10,Houston Rockets,Toronto Raptors,1,0.637,1.0,0.509,1.0,0.0,478.0,0.611,29.0,29.0,0.841,58.0,49.0,0.703,86.0,83.0,1.0,0.6552,0.645
2026-03-10,San Antonio Spurs,Boston Celtics,1,0.583,1.0,0.328,1.0,32.0,464.0,0.439,24.0,29.0,0.553,58.0,58.0,0.831,97.0,90.0,1.0,0.5597,0.585
2026-03-10,Portland Trail Blazers,Charlotte Hornets,0,0.372,0.0,0.0,0.9,18.0,506.0,0.769,34.0,20.0,0.711,55.0,46.0,0.588,75.0,72.0,0.0,0.402,0.425
2026-03-10,Golden State Warriors,Chicago Bulls,0,0.673,0.0,0.0,0.978,17.0,568.0,0.74,30.0,26.0,0.407,51.0,57.0,0.284,83.0,89.0,0.889,0.6461,0.675
2026-03-10,Sacramento Kings,Indiana Pacers,1,0.517,1.0,0.019,1.0,6.0,489.0,0.476,24.0,25.0,0.068,42.0,59.0,0.106,72.0,82.0,1.0,0.4646,0.585
2026-03-10,Los Angeles Lakers,Minnesota Timberwolves,1,0.454,1.0,0.256,1.0,7.0,471.0,0.316,16.0,21.0,0.46,45.0,45.0,0.974,84.0,68.0,1.0,0.4279,0.435
2026-03-11,Orlando Magic,Cleveland Cavaliers,1,0.394,1.0,0.291,1.0,23.0,482.0,0.488,38.0,35.0,0.418,62.0,62.0,0.777,96.0,89.0,1.0,0.4792,0.415
2026-03-11,New Orleans Pelicans,Toronto Raptors,1,0.483,1.0,0.324,1.0,17.0,488.0,0.465,29.0,30.0,0.567,60.0,58.0,0.893,93.0,83.0,1.0,0.3365,0.445
2026-03-11,Utah Jazz,New York Knicks,0,0.133,0.0,0.0,0.682,22.0,456.0,0.558,41.0,26.0,0.501,65.0,56.0,0.656,88.0,79.0,0.0,0.2538,0.115
2026-03-11,Sacramento Kings,Charlotte Hornets,0,0.162,0.0,0.0,0.461,0.0,432.0,0.284,34.0,30.0,0.267,53.0,51.0,0.14,85.0,90.0,0.0,0.2883,0.125
2026-03-11,Denver Nuggets,Houston Rockets,1,0.581,0.999,0.447,1.0,2.0,459.0,0.685,24.0,20.0,0.753,53.0,47.0,0.998,93.0,69.0,0.999,0.5584,0.695
2026-03-11,LA Clippers,Minnesota Timberwolves,1,0.608,1.0,0.56,1.0,0.0,451.0,0.839,38.0,27.0,0.829,74.0,65.0,0.929,109.0,98.0,1.0,0.4228,0.535
2026-03-12,Orlando Magic,Washington Wizards,1,0.839,1.0,0.394,1.0,2.0,536.0,0.928,36.0,26.0,0.827,52.0,49.0,0.985,96.0,81.0,0.5,0.7804,0.885
2026-03-12,Indiana Pacers,Phoenix Suns,0,0.309,0.0,0.0,0.433,0.0,478.0,0.325,36.0,36.0,0.19,61.0,67.0,0.078,68.0,79.0,0.0,0.2772,0.205
2026-03-12,Detroit Pistons,Philadelphia 76ers,1,0.82,1.0,0.82,1.0,0.0,462.0,0.912,36.0,27.0,0.912,69.0,60.0,0.998,104.0,81.0,1.0,0.6948,0.885
2026-03-12,Miami Heat,Milwaukee Bucks,1,0.665,1.0,0.629,1.0,0.0,469.0,0.849,31.0,21.0,0.831,59.0,51.0,0.839,80.0,74.0,1.0,0.6444,0.675
2026-03-12,Atlanta Hawks,Brooklyn Nets,1,0.825,1.0,0.625,1.0,0.0,480.0,0.919,30.0,21.0,0.893,57.0,50.0,0.802,82.0,79.0,1.0,0.7495,0.905
2026-03-12,Memphis Grizzlies,Dallas Mavericks,0,0.472,0.0,0.0,0.516,6.0,509.0,0.216,14.0,24.0,0.159,54.0,65.0,0.39,84.0,86.0,0.0,0.5194,0.345
2026-03-12,San Antonio Spurs,Denver Nuggets,0,0.626,0.0,0.0,0.973,3.0,520.0,0.862,37.0,25.0,0.942,69.0,53.0,0.946,106.0,94.0,0.0,0.5531,0.575
2026-03-12,Oklahoma City Thunder,Boston Celtics,1,0.683,1.0,0.26,1.0,36.0,457.0,0.624,27.0,28.0,0.525,56.0,59.0,0.432,80.0,83.0,1.0,0.5702,0.755
2026-03-12,Los Angeles Lakers,Chicago Bulls,1,0.745,1.0,0.486,1.0,4.0,483.0,0.712,26.0,26.0,0.806,67.0,62.0,0.934,108.0,98.0,1.0,0.6557,0.825
2026-03-13,Detroit Pistons,Memphis Grizzlies,1,0.788,1.0,0.593,1.0,0.0,475.0,0.79,37.0,35.0,0.793,46.0,44.0,0.98,98.0,84.0,1.0,0.711,0.915
2026-03-13,Indiana Pacers,New York Knicks,0,0.178,0.0,0.0,0.392,0.0,497.0,0.161,21.0,24.0,0.065,45.0,56.0,0.239,74.0,76.0,0.0,0.2446,0.145
2026-03-13,Toronto Raptors,Phoenix Suns,1,0.556,1.0,0.088,1.0,10.0,479.0,0.7,10.0,3.0,0.43,59.0,62.0,0.244,86.0,92.0,1.0,0.4989,0.645
2026-03-13,Dallas Mavericks,Cleveland Cavaliers,0,0.251,0.0,0.0,0.367,0.0,455.0,0.047,21.0,38.0,0.033,50.0,67.0,0.001,83.0,108.0,0.0,0.2962,0.155
2026-03-13,Houston Rockets,New Orleans Pelicans,1,0.67,1.0,0.103,1.0,2.0,494.0,0.752,28.0,24.0,0.843,57.0,49.0,0.885,80.0,72.0,1.0,0.7449,0.685
2026-03-13,Golden State Warriors,Minnesota Timberwolves,0,0.465,0.046,0.0,0.528,4.0,492.0,0.417,26.0,28.0,0.041,46.0,65.0,0.05,87.0,100.0,0.046,0.4534,0.355
2026-03-13,Portland Trail Blazers,Utah Jazz,1,0.809,0.894,0.289,1.0,2.0,477.0,0.512,28.0,38.0,0.895,66.0,58.0,0.872,95.0,89.0,0.894,0.6161,0.895
2026-03-13,LA Clippers,Chicago Bulls,1,0.798,1.0,0.629,1.0,0.0,469.0,0.8,22.0,21.0,0.856,63.0,57.0,0.911,92.0,85.0,1.0,0.6346,0.865
2026-03-14,Philadelphia 76ers,Brooklyn Nets,1,0.713,1.0,0.525,1.0,0.0,490.0,0.898,22.0,10.0,0.986,53.0,31.0,0.997,77.0,56.0,1.0,0.7304,0.775
2026-03-14,Atlanta Hawks,Milwaukee Bucks,1,0.755,1.0,0.645,1.0,0.0,458.0,0.742,31.0,30.0,0.872,60.0,52.0,0.989,95.0,78.0,1.0,0.6271,0.805
2026-03-14,San Antonio Spurs,Charlotte Hornets,1,0.588,1.0,0.514,1.0,0.0,495.0,0.748,31.0,24.0,0.897,59.0,46.0,0.861,91.0,83.0,1.0,0.6895,0.685
2026-03-14,Boston Celtics,Washington Wizards,1,0.898,1.0,0.82,1.0,0.0,457.0,0.952,17.0,8.0,0.995,64.0,41.0,0.998,93.0,72.0,1.0,0.7983,0.9525
2026-03-14,Miami Heat,Orlando Magic,0,0.606,0.0,0.0,0.626,1.0,473.0,0.217,27.0,41.0,0.107,55.0,71.0,0.034,83.0,98.0,0.0,0.5708,0.625
2026-03-14,Los Angeles Lakers,Denver Nuggets,1,0.48,0.708,0.058,1.0,35.0,536.0,0.712,34.0,26.0,0.83,61.0,50.0,0.495,87.0,87.0,0.5,0.4494,0.47
2026-03-14,LA Clippers,Sacramento Kings,0,0.863,0.0,0.0,0.883,3.0,446.0,0.78,28.0,31.0,0.316,54.0,68.0,0.044,75.0,92.0,0.0,0.7643,0.895
2026-03-15,Oklahoma City Thunder,Minnesota Timberwolves,1,0.713,0.999,0.3,1.0,14.0,480.0,0.754,23.0,20.0,0.454,47.0,53.0,0.781,80.0,76.0,0.999,0.6031,0.775
2026-03-15,Cleveland Cavaliers,Dallas Mavericks,0,0.819,0.0,0.0,0.847,9.0,471.0,0.693,31.0,35.0,0.721,42.0,43.0,0.082,86.0,100.0,0.0,0.7352,0.885
2026-03-15,Milwaukee Bucks,Indiana Pacers,1,0.619,1.0,0.288,1.0,30.0,449.0,0.366,26.0,34.0,0.475,62.0,65.0,0.809,102.0,96.0,1.0,0.583,0.725
2026-03-15,Philadelphia 76ers,Portland Trail Blazers,1,0.423,1.0,0.227,1.0,33.0,492.0,0.53,30.0,27.0,0.418,53.0,54.0,0.731,82.0,76.0,1.0,0.6069,0.255
2026-03-15,New York Knicks,Golden State Warriors,1,0.815,1.0,0.177,1.0,10.0,473.0,0.392,21.0,35.0,0.426,45.0,54.0,0.8,83.0,80.0,1.0,0.6664,0.875
2026-03-15,Sacramento Kings,Utah Jazz,1,0.526,1.0,0.348,1.0,34.0,462.0,0.46,26.0,28.0,0.398,39.0,43.0,0.559,89.0,88.0,1.0,0.4125,0.585
